,0,1,2,3,4,5,6,7,8,9,10,11,12
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007000000000000001,0.13649999999999995,0.0825,0.3274999999999999,0.4465000000000002
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008499999999999999,0.16649999999999993,0.10749999999999994,0.26150000000000007,0.456
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999999998,0.026499999999999992,0.14949999999999994,0.14500000000000002,0.25050000000000006,0.42750000000000005
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009500000000000003,0.18849999999999995,0.16550000000000004,0.2755000000000001,0.36099999999999993
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000000002,0.030999999999999993,0.23450000000000001,0.1405,0.33649999999999997,0.2564999999999999
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000005,0.05049999999999997,0.2445,0.14900000000000005,0.3165,0.23749999999999993
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015000000000000002,0.04049999999999999,0.23449999999999996,0.14200000000000004,0.363,0.21849999999999992
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015000000000000005,0.03949999999999999,0.21750000000000003,0.18000000000000002,0.3620000000000001,0.19949999999999996
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.050999999999999976,0.2535,0.14050000000000012,0.33449999999999996,0.21849999999999992
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002500000000000001,0.059500000000000004,0.23400000000000004,0.12899999999999998,0.2995000000000001,0.27549999999999997
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000005,0.05049999999999999,0.2445,0.14850000000000008,0.3075,0.24699999999999991
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000005,0.04949999999999999,0.22700000000000004,0.17600000000000007,0.28900000000000003,0.2564999999999999
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.08449999999999999,0.17149999999999999,0.20300000000000007,0.2615,0.27549999999999986
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0935,0.1685000000000001,0.3245,0.21900000000000003,0.18999999999999992
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007000000000000001,0.1405,0.15900000000000003,0.3244999999999999,0.217,0.15199999999999997
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000000005,0.024500000000000004,0.10900000000000004,0.10299999999999998,0.34499999999999986,0.24650000000000005,0.17099999999999999
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0015000000000000002,0.035,0.13049999999999998,0.14600000000000005,0.25699999999999995,0.20200000000000004,0.2279999999999999
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000000005,0.029999999999999992,0.21450000000000002,0.11800000000000008,0.2615,0.10900000000000011,0.26599999999999996
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000000005,0.03200000000000001,0.25049999999999994,0.07650000000000001,0.19550000000000006,0.1215000000000001,0.3229999999999999
39,0.0,0.0,0.0,0.0,0.0,0.0,0.002500000000000001,0.061000000000000006,0.262,0.11050000000000003,0.12100000000000001,0.14850000000000008,0.2944999999999999
40,0.0,0.0,0.0,0.0,0.0,0.0,0.002000000000000001,0.05399999999999997,0.3095,0.10950000000000004,0.1025,0.15650000000000008,0.26599999999999996
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000005,0.05549999999999997,0.339,0.12850000000000003,0.101,0.12700000000000006,0.24699999999999991
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000014,0.06499999999999997,0.34,0.14550000000000002,0.06050000000000001,0.08250000000000002,0.30399999999999994
43,0.0,0.0,0.0,0.0,0.0,0.0,0.005000000000000002,0.11200000000000007,0.328,0.09900000000000003,0.07900000000000001,0.073,0.30399999999999994
44,0.0,0.0,0.0,0.0,0.0,0.0,0.007500000000000004,0.15900000000000017,0.31649999999999995,0.06250000000000001,0.10650000000000001,0.053499999999999985,0.29449999999999993
45,0.0,0.0,0.0,0.0,0.0,0.0015000000000000002,0.036000000000000004,0.16050000000000011,0.3449999999999999,0.06249999999999999,0.10800000000000001,0.07749999999999997,0.2089999999999999
46,0.0,0.0,0.0,0.0,0.0,0.002,0.045,0.14750000000000005,0.2769999999999999,0.037,0.16649999999999998,0.10649999999999998,0.21849999999999992
47,0.0,0.0,0.0,0.0,0.0,0.0020000000000000005,0.04449999999999999,0.1325,0.17400000000000002,0.06949999999999998,0.244,0.13400000000000004,0.19949999999999996
48,0.0,0.0,0.0,0.0,0.0,0.0020000000000000005,0.04599999999999999,0.161,0.172,0.0325,0.26349999999999996,0.14250000000000004,0.18049999999999997
49,0.0,0.0,0.0,0.0,0.0,0.0020000000000000005,0.04650000000000001,0.16900000000000007,0.1435,0.03250000000000001,0.26199999999999996,0.1165000000000001,0.22799999999999995
50,0.0,0.0,0.0,0.0,0.0,0.003,0.06599999999999998,0.1775,0.12349999999999998,0.012500000000000004,0.24499999999999997,0.15400000000000008,0.21849999999999992
51,0.0,0.0,0.0,0.0,0.0,0.003,0.06549999999999997,0.168,0.12399999999999999,0.018500000000000003,0.18150000000000002,0.21150000000000002,0.2279999999999999
52,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0575,0.19649999999999998,0.12399999999999999,0.01750000000000001,0.159,0.1485000000000001,0.2944999999999999
53,0.0,0.0,0.0,0.0,0.0005000000000000001,0.011500000000000003,0.0475,0.18950000000000006,0.17149999999999999,0.016000000000000004,0.128,0.10300000000000008,0.3324999999999999
